customer_id,customer_name,email,age,gender,state,city,pincode,registration_date,income_bracket,customer_type,is_prime_member,preferred_category,acquisition_source
CUST03552,Aditya Gupta,user3552@email.com,59,Male,Delhi,Faridabad,403418,2021-04-27,>20L,New,0,Beauty & Health,Social Media
CUST03553,Utkarsh Gupta,user3553@email.com,24,Female,Kerala,Kozhikode,375733,2023-04-09,3-6L,Regular,0,Office Supplies,Organic Search
CUST03554,Arjun Pandey,user3554@email.com,49,Male,Bihar,Darbhanga,468394,2021-10-08,<3L,Regular,0,Electronics,Paid Ads
CUST03555,Riya Malhotra,user3555@email.com,42,Male,Tamil Nadu,Madurai,129263,2021-11-07,<3L,New,0,Home & Kitchen,Email Campaign
CUST03556,Rohit Joshi,user3556@email.com,31,Male,Haryana,Panipat,913828,2018-02-27,6-10L,Regular,0,Books,Organic Search
CUST03557,Manoj Iyer,user3557@email.com,60,Female,Punjab,Patiala,901900,2022-11-14,10-20L,Regular,0,Grocery,Organic Search
CUST03558,Utkarsh Pillai,user3558@email.com,45,Female,Kerala,Thrissur,634610,2018-11-21,10-20L,Premium,0,Sports & Fitness,Email Campaign
CUST03559,Utkarsh Rao,user3559@email.com,39,Female,Punjab,Ludhiana,376898,2021-05-14,>20L,Regular,0,Toys & Games,Referral
CUST03560,Tanvi Rao,user3560@email.com,38,Male,Rajasthan,Ajmer,502171,2020-01-11,6-10L,Regular,0,Office Supplies,App Store
CUST03561,Akash Trivedi,user3561@email.com,33,Male,Gujarat,Gandhinagar,186243,2021-01-09,<3L,New,0,Fashion,Organic Search
CUST03562,Arjun Rao,user3562@email.com,42,Male,Bihar,Bhagalpur,401507,2022-06-13,3-6L,Regular,0,Fashion,Organic Search
CUST03563,Rohit Malhotra,user3563@email.com,45,Female,West Bengal,Siliguri,942216,2020-01-03,3-6L,Premium,1,Fashion,Social Media
CUST03564,Karan Pandey,user3564@email.com,39,Female,Maharashtra,Nashik,269527,2023-07-01,10-20L,Premium,0,Books,Paid Ads
CUST03565,Priya Trivedi,user3565@email.com,46,Male,Haryana,Gurugram,478348,2020-02-27,3-6L,New,0,Office Supplies,Organic Search
CUST03566,Divya Verma,user3566@email.com,51,Male,Maharashtra,Nagpur,523324,2019-08-07,6-10L,Regular,1,Beauty & Health,Organic Search
CUST03567,Arjun Agarwal,user3567@email.com,60,Female,Andhra Pradesh,Tirupati,501868,2019-08-05,>20L,VIP,0,Electronics,Referral
CUST03568,Rohit Rao,user3568@email.com,37,Male,Andhra Pradesh,Nellore,174054,2020-03-30,3-6L,Regular,0,Automotive,Email Campaign
CUST03569,Priya Shah,user3569@email.com,30,Female,Telangana,Khammam,741063,2022-02-02,<3L,Premium,0,Sports & Fitness,Paid Ads
CUST03570,Sneha Gupta,user3570@email.com,60,Male,Uttar Pradesh,Kanpur,526647,2023-03-03,6-10L,Regular,1,Automotive,Social Media
CUST03571,Pooja Verma,user3571@email.com,21,Male,Uttar Pradesh,Varanasi,451708,2018-05-21,10-20L,Regular,0,Sports & Fitness,Paid Ads
CUST03572,Meera Iyer,user3572@email.com,59,Male,Haryana,Rohtak,535316,2022-11-27,3-6L,Premium,0,Office Supplies,Email Campaign
CUST03573,Nisha Mehta,user3573@email.com,50,Female,Andhra Pradesh,Tirupati,980638,2021-03-29,3-6L,Regular,0,Automotive,Social Media
CUST03574,Rohit Nair,user3574@email.com,46,Male,Karnataka,Mangaluru,974784,2019-10-29,>20L,Premium,0,Toys & Games,Social Media
CUST03575,Siddharth Agarwal,user3575@email.com,54,Female,West Bengal,Siliguri,531980,2022-08-12,6-10L,Premium,1,Automotive,Paid Ads
CUST03576,Rajesh Pandey,user3576@email.com,37,Female,Tamil Nadu,Trichy,302696,2021-04-02,>20L,New,0,Grocery,Organic Search
CUST03577,Sneha Iyer,user3577@email.com,26,Female,Kerala,Kozhikode,244761,2020-05-06,>20L,Regular,0,Beauty & Health,Referral
CUST03578,Shreya Kumar,user3578@email.com,37,Female,Madhya Pradesh,Ujjain,551650,2021-09-19,>20L,VIP,0,Books,Organic Search
CUST03579,Manoj Agarwal,user3579@email.com,27,Female,Madhya Pradesh,Indore,512002,2020-06-27,<3L,VIP,1,Toys & Games,Social Media
CUST03580,Kavya Iyer,user3580@email.com,41,Male,Uttar Pradesh,Allahabad,711046,2018-04-03,3-6L,Regular,0,Automotive,Email Campaign
CUST03581,Karan Agarwal,user3581@email.com,37,Male,Haryana,Gurugram,442457,2021-06-08,<3L,New,0,Toys & Games,Organic Search
CUST03582,Shreya Pillai,user3582@email.com,35,Female,Kerala,Thrissur,269739,2023-06-04,6-10L,Regular,1,Automotive,Organic Search
CUST03583,Aditi Banerjee,user3583@email.com,38,Female,Gujarat,Rajkot,401860,2018-05-16,3-6L,Regular,0,Beauty & Health,Organic Search
CUST03584,Divya Pillai,user3584@email.com,58,Male,Rajasthan,Jaipur,352973,2022-12-07,10-20L,Premium,0,Fashion,Organic Search
CUST03585,Ishaan Singh,user3585@email.com,25,Female,Bihar,Darbhanga,528429,2023-12-14,6-10L,Regular,0,Home & Kitchen,Organic Search
CUST03586,Meera Singh,user3586@email.com,57,Female,Karnataka,Bengaluru,466087,2018-04-17,6-10L,Premium,1,Books,Social Media
CUST03587,Pooja Sharma,user3587@email.com,50,Male,Gujarat,Gandhinagar,455911,2022-07-08,3-6L,Premium,0,Home & Kitchen,Organic Search
CUST03588,Varun Reddy,user3588@email.com,34,Male,Madhya Pradesh,Indore,897033,2020-05-09,3-6L,Regular,0,Office Supplies,Referral
CUST03589,Riya Malhotra,user3589@email.com,18,Male,Bihar,Darbhanga,734852,2022-01-26,<3L,Premium,0,Home & Kitchen,Email Campaign
CUST03590,Mihir Patel,user3590@email.com,45,Female,Maharashtra,Nagpur,234794,2019-07-18,<3L,New,1,Toys & Games,Paid Ads
CUST03591,Utkarsh Mehta,user3591@email.com,46,Female,Karnataka,Belgaum,421808,2022-03-25,6-10L,New,0,Electronics,Social Media
CUST03592,Aarav Kumar,user3592@email.com,51,Female,West Bengal,Howrah,889591,2018-07-01,<3L,Premium,1,Office Supplies,Email Campaign
CUST03593,Priya Joshi,user3593@email.com,40,Male,Karnataka,Hubli,360362,2021-01-23,<3L,Regular,0,Electronics,Social Media
CUST03594,Rohit Malhotra,user3594@email.com,57,Male,Tamil Nadu,Madurai,844542,2023-12-26,3-6L,New,0,Fashion,Organic Search
CUST03595,Divya Iyer,user3595@email.com,29,Male,Telangana,Hyderabad,782361,2018-02-07,3-6L,Premium,1,Fashion,App Store
CUST03596,Deepika Kumar,user3596@email.com,39,Male,Haryana,Gurugram,722516,2022-05-26,3-6L,Premium,1,Books,Paid Ads
CUST03597,Anjali Mishra,user3597@email.com,59,Male,Kerala,Thiruvananthapuram,357795,2023-11-18,<3L,New,0,Sports & Fitness,Email Campaign
CUST03598,Isha Sharma,user3598@email.com,42,Female,Rajasthan,Ajmer,255410,2021-05-17,6-10L,Premium,1,Sports & Fitness,Email Campaign
CUST03599,Mihir Sharma,user3599@email.com,46,Other,Bihar,Darbhanga,267070,2020-07-22,10-20L,New,1,Home & Kitchen,Referral
CUST03600,Akash Nair,user3600@email.com,35,Male,Tamil Nadu,Coimbatore,355527,2023-02-21,<3L,New,0,Books,Organic Search
CUST03601,Vikram Shah,user3601@email.com,33,Male,Bihar,Gaya,423333,2020-09-03,3-6L,New,0,Office Supplies,Referral
CUST03602,Nisha Rao,user3602@email.com,47,Female,Telangana,Khammam,743446,2023-08-31,3-6L,New,0,Home & Kitchen,Referral
CUST03603,Isha Nair,user3603@email.com,21,Male,Karnataka,Hubli,832461,2019-08-04,6-10L,Regular,0,Sports & Fitness,Social Media
CUST03604,Isha Mishra,user3604@email.com,29,Male,Bihar,Darbhanga,526842,2022-11-07,3-6L,Regular,0,Beauty & Health,Referral
CUST03605,Tanvi Malhotra,user3605@email.com,42,Male,Tamil Nadu,Chennai,583248,2020-07-07,3-6L,Regular,0,Books,Organic Search
CUST03606,Manoj Banerjee,user3606@email.com,25,Male,Karnataka,Hubli,478364,2019-10-18,10-20L,New,1,Home & Kitchen,Social Media
CUST03607,Deepika Agarwal,user3607@email.com,18,Female,Maharashtra,Pune,629715,2019-09-27,6-10L,Premium,0,Grocery,Email Campaign
CUST03608,Sanjay Nair,user3608@email.com,44,Male,Madhya Pradesh,Gwalior,837117,2023-01-10,>20L,Premium,0,Home & Kitchen,Paid Ads
CUST03609,Mihir Malhotra,user3609@email.com,42,Female,Rajasthan,Udaipur,505448,2018-01-17,3-6L,Premium,0,Beauty & Health,Organic Search
CUST03610,Amit Agarwal,user3610@email.com,36,Female,Kerala,Thiruvananthapuram,616249,2019-07-14,6-10L,Regular,1,Beauty & Health,Organic Search
CUST03611,Aarav Pillai,user3611@email.com,39,Male,Madhya Pradesh,Indore,286281,2021-04-09,>20L,Regular,0,Beauty & Health,App Store
CUST03612,Aditya Pandey,user3612@email.com,40,Male,Rajasthan,Jaipur,304078,2023-10-03,6-10L,Regular,1,Grocery,Email Campaign
CUST03613,Siddharth Joshi,user3613@email.com,29,Male,Andhra Pradesh,Tirupati,925871,2018-10-04,6-10L,New,0,Office Supplies,Email Campaign
CUST03614,Tanvi Reddy,user3614@email.com,36,Female,Uttar Pradesh,Allahabad,970579,2018-07-24,6-10L,Premium,0,Electronics,Organic Search
CUST03615,Aditya Mishra,user3615@email.com,32,Male,Tamil Nadu,Salem,392974,2021-12-24,<3L,Regular,0,Books,Organic Search
CUST03616,Ananya Gupta,user3616@email.com,36,Female,West Bengal,Durgapur,607562,2022-04-22,>20L,VIP,1,Books,Paid Ads
CUST03617,Ishaan Singh,user3617@email.com,44,Male,Bihar,Darbhanga,393407,2018-10-29,3-6L,Premium,0,Grocery,Referral
CUST03618,Rajesh Pandey,user3618@email.com,55,Male,West Bengal,Howrah,821710,2022-01-08,3-6L,Regular,1,Fashion,Referral
CUST03619,Rajesh Pillai,user3619@email.com,21,Male,Rajasthan,Ajmer,602384,2020-10-05,6-10L,Regular,1,Sports & Fitness,Referral
CUST03620,Aditi Verma,user3620@email.com,20,Male,Madhya Pradesh,Bhopal,724538,2023-07-30,3-6L,Premium,1,Home & Kitchen,Social Media
CUST03621,Kavya Banerjee,user3621@email.com,56,Male,Haryana,Rohtak,601387,2022-06-03,>20L,Premium,0,Office Supplies,Social Media
CUST03622,Yash Singh,user3622@email.com,45,Female,West Bengal,Kolkata,487179,2019-04-02,6-10L,Regular,1,Home & Kitchen,Email Campaign
CUST03623,Riya Verma,user3623@email.com,36,Male,Karnataka,Bengaluru,119812,2018-08-04,3-6L,Premium,0,Beauty & Health,Organic Search
CUST03624,Sneha Gupta,user3624@email.com,56,Male,Madhya Pradesh,Bhopal,161707,2019-08-31,<3L,Regular,1,Books,Paid Ads
CUST03625,Aarav Pandey,user3625@email.com,24,Female,Bihar,Patna,728349,2018-04-04,10-20L,Regular,1,Automotive,Social Media
CUST03626,Sneha Rao,user3626@email.com,47,Male,Kerala,Thiruvananthapuram,521680,2021-09-12,3-6L,Regular,1,Grocery,Referral
CUST03627,Akash Kumar,user3627@email.com,37,Male,Punjab,Ludhiana,878932,2019-07-26,10-20L,VIP,0,Books,App Store
CUST03628,Aditya Reddy,user3628@email.com,24,Male,Bihar,Patna,590937,2020-04-14,10-20L,New,0,Beauty & Health,Paid Ads
CUST03629,Amit Pandey,user3629@email.com,38,Male,West Bengal,Siliguri,156845,2022-09-23,>20L,Regular,0,Beauty & Health,Paid Ads
CUST03630,Mihir Pandey,user3630@email.com,58,Male,Gujarat,Gandhinagar,517297,2018-07-03,>20L,New,0,Automotive,Referral
CUST03631,Pooja Mehta,user3631@email.com,26,Male,Karnataka,Mysuru,745073,2021-03-04,10-20L,Premium,0,Beauty & Health,Social Media
CUST03632,Rohit Reddy,user3632@email.com,40,Male,Gujarat,Gandhinagar,502167,2020-01-24,3-6L,Regular,0,Office Supplies,Social Media
CUST03633,Rajesh Iyer,user3633@email.com,52,Male,Bihar,Darbhanga,379398,2023-09-27,<3L,VIP,1,Grocery,Paid Ads
CUST03634,Aditi Trivedi,user3634@email.com,23,Female,Delhi,Noida,234128,2020-01-22,6-10L,Regular,0,Office Supplies,Referral
CUST03635,Isha Joshi,user3635@email.com,47,Female,Andhra Pradesh,Tirupati,638803,2022-01-28,6-10L,Premium,0,Electronics,Organic Search
CUST03636,Kavya Gupta,user3636@email.com,26,Female,Punjab,Patiala,401079,2019-12-13,3-6L,Premium,1,Fashion,Organic Search
CUST03637,Meera Kumar,user3637@email.com,45,Female,Karnataka,Hubli,372247,2023-11-08,6-10L,Premium,0,Automotive,Organic Search
CUST03638,Nisha Sharma,user3638@email.com,23,Male,Bihar,Darbhanga,453989,2022-05-28,3-6L,Regular,0,Fashion,Social Media
CUST03639,Isha Rao,user3639@email.com,58,Female,Uttar Pradesh,Agra,107465,2020-04-15,<3L,New,0,Office Supplies,Paid Ads
CUST03640,Arjun Sharma,user3640@email.com,36,Male,Delhi,Gurgaon,289111,2021-09-26,<3L,Regular,0,Home & Kitchen,Email Campaign
CUST03641,Isha Mishra,user3641@email.com,43,Male,Uttar Pradesh,Agra,757870,2023-05-05,10-20L,VIP,0,Toys & Games,Email Campaign
CUST03642,Sanjay Malhotra,user3642@email.com,31,Female,Haryana,Faridabad,139040,2020-04-15,3-6L,Regular,0,Electronics,Organic Search
CUST03643,Yash Malhotra,user3643@email.com,18,Male,Bihar,Muzaffarpur,670675,2019-07-15,10-20L,Regular,0,Home & Kitchen,Organic Search
CUST03644,Isha Pillai,user3644@email.com,35,Male,Rajasthan,Jodhpur,100441,2022-09-03,3-6L,New,1,Automotive,Email Campaign
CUST03645,Meera Kumar,user3645@email.com,19,Female,Andhra Pradesh,Visakhapatnam,811943,2019-05-31,3-6L,VIP,1,Beauty & Health,Social Media
CUST03646,Arjun Shah,user3646@email.com,60,Female,Madhya Pradesh,Indore,277888,2018-01-17,6-10L,Regular,1,Grocery,Paid Ads
CUST03647,Sunita Agarwal,user3647@email.com,53,Male,Rajasthan,Jaipur,172703,2018-05-09,6-10L,Regular,0,Books,Paid Ads
CUST03648,Yash Singh,user3648@email.com,58,Female,Uttar Pradesh,Varanasi,531560,2023-06-27,10-20L,VIP,0,Books,Referral
CUST03649,Amit Gupta,user3649@email.com,44,Female,Bihar,Patna,982089,2018-01-01,6-10L,Regular,0,Toys & Games,Referral
CUST03650,Pooja Pandey,user3650@email.com,50,Male,Telangana,Warangal,820981,2018-03-01,3-6L,Premium,0,Electronics,Organic Search
CUST03651,Nisha Kumar,user3651@email.com,24,Male,Karnataka,Mangaluru,966324,2022-09-13,3-6L,Premium,0,Office Supplies,Social Media
CUST03652,Yash Reddy,user3652@email.com,53,Female,Telangana,Nizamabad,114062,2020-10-06,3-6L,Regular,0,Fashion,Email Campaign
CUST03653,Isha Banerjee,user3653@email.com,56,Female,Punjab,Amritsar,662195,2022-05-02,<3L,Regular,0,Books,Referral
CUST03654,Divya Sharma,user3654@email.com,30,Male,Tamil Nadu,Trichy,694836,2020-10-10,3-6L,Regular,0,Automotive,Organic Search
CUST03655,Isha Banerjee,user3655@email.com,49,Male,Maharashtra,Nagpur,661763,2022-01-15,<3L,New,0,Sports & Fitness,Referral
CUST03656,Deepika Mishra,user3656@email.com,25,Male,Haryana,Panipat,371952,2021-03-24,>20L,VIP,1,Electronics,Social Media
CUST03657,Tanvi Nair,user3657@email.com,37,Male,Rajasthan,Jodhpur,781877,2020-10-09,6-10L,Premium,0,Fashion,Referral
CUST03658,Vikram Gupta,user3658@email.com,31,Male,Maharashtra,Thane,752138,2022-01-09,3-6L,Premium,1,Books,Paid Ads
CUST03659,Mihir Shah,user3659@email.com,19,Female,Gujarat,Rajkot,649876,2021-09-08,<3L,Regular,1,Fashion,Social Media
CUST03660,Sunita Pillai,user3660@email.com,59,Female,Telangana,Karimnagar,430714,2019-12-06,3-6L,Regular,1,Toys & Games,Social Media
CUST03661,Rahul Pillai,user3661@email.com,28,Female,Punjab,Chandigarh,997828,2021-02-12,<3L,Regular,0,Books,Organic Search
CUST03662,Sunita Joshi,user3662@email.com,43,Male,Bihar,Bhagalpur,701354,2020-02-27,10-20L,Regular,1,Fashion,Social Media
CUST03663,Ishaan Sharma,user3663@email.com,55,Male,Telangana,Warangal,667631,2023-06-08,6-10L,Premium,0,Sports & Fitness,Organic Search
CUST03664,Isha Patel,user3664@email.com,22,Male,Maharashtra,Nashik,534442,2022-10-12,6-10L,New,0,Toys & Games,Email Campaign
CUST03665,Shreya Mishra,user3665@email.com,25,Female,Bihar,Patna,409295,2018-10-21,<3L,Premium,0,Toys & Games,Email Campaign
CUST03666,Mihir Malhotra,user3666@email.com,45,Male,Gujarat,Vadodara,267229,2023-12-28,3-6L,Regular,0,Office Supplies,Organic Search
CUST03667,Kavya Verma,user3667@email.com,40,Female,Kerala,Kollam,884061,2019-05-17,>20L,VIP,1,Beauty & Health,Organic Search
CUST03668,Priya Agarwal,user3668@email.com,33,Female,Uttar Pradesh,Agra,772363,2018-06-11,<3L,Regular,0,Electronics,Organic Search
CUST03669,Mihir Iyer,user3669@email.com,23,Female,Rajasthan,Ajmer,293197,2021-03-15,3-6L,Regular,0,Toys & Games,Social Media
CUST03670,Isha Trivedi,user3670@email.com,59,Male,Kerala,Kollam,859547,2018-02-05,6-10L,New,1,Books,Paid Ads
CUST03671,Manoj Singh,user3671@email.com,25,Male,Tamil Nadu,Trichy,170743,2019-05-23,3-6L,New,0,Grocery,Paid Ads
CUST03672,Riya Reddy,user3672@email.com,38,Female,Kerala,Kozhikode,533044,2021-07-08,3-6L,VIP,0,Beauty & Health,App Store
CUST03673,Vikram Verma,user3673@email.com,56,Male,Haryana,Gurugram,262487,2021-10-13,>20L,VIP,1,Office Supplies,Referral
CUST03674,Akash Shah,user3674@email.com,57,Male,Rajasthan,Jaipur,400954,2023-03-13,<3L,Regular,1,Toys & Games,Email Campaign
CUST03675,Priya Agarwal,user3675@email.com,48,Female,Punjab,Amritsar,756025,2022-11-16,<3L,New,1,Beauty & Health,Referral
CUST03676,Mihir Kumar,user3676@email.com,32,Male,Kerala,Thiruvananthapuram,615561,2020-08-11,<3L,Premium,0,Toys & Games,Paid Ads
CUST03677,Aarav Rao,user3677@email.com,33,Male,Kerala,Kochi,500718,2022-06-08,6-10L,New,1,Home & Kitchen,Referral
CUST03678,Anjali Gupta,user3678@email.com,47,Male,Andhra Pradesh,Nellore,884202,2020-03-06,3-6L,Regular,1,Toys & Games,Social Media
CUST03679,Mihir Nair,user3679@email.com,56,Male,Andhra Pradesh,Visakhapatnam,951202,2019-05-20,10-20L,New,0,Books,Referral
CUST03680,Manoj Iyer,user3680@email.com,28,Female,Uttar Pradesh,Lucknow,679872,2021-05-23,3-6L,New,0,Office Supplies,Organic Search
CUST03681,Rahul Trivedi,user3681@email.com,34,Female,Punjab,Patiala,966305,2018-11-22,3-6L,New,0,Beauty & Health,Social Media
CUST03682,Amit Reddy,user3682@email.com,47,Male,Kerala,Kochi,520925,2020-04-01,3-6L,Regular,0,Home & Kitchen,Paid Ads
CUST03683,Ananya Malhotra,user3683@email.com,33,Male,Gujarat,Ahmedabad,617189,2020-01-03,<3L,Regular,1,Beauty & Health,Referral
CUST03684,Aarav Mishra,user3684@email.com,26,Male,Bihar,Darbhanga,160365,2020-11-29,3-6L,Regular,1,Automotive,Social Media
CUST03685,Amit Joshi,user3685@email.com,54,Female,Delhi,New Delhi,675194,2023-01-23,3-6L,VIP,0,Fashion,Paid Ads
CUST03686,Rahul Kumar,user3686@email.com,47,Male,Haryana,Panipat,970773,2023-05-25,3-6L,New,0,Automotive,App Store
CUST03687,Manoj Nair,user3687@email.com,37,Female,Tamil Nadu,Salem,908938,2021-11-21,>20L,Regular,1,Beauty & Health,Social Media
CUST03688,Rohit Shah,user3688@email.com,24,Male,Rajasthan,Udaipur,355617,2022-11-12,3-6L,Regular,1,Fashion,Referral
CUST03689,Varun Mehta,user3689@email.com,23,Male,Haryana,Rohtak,101385,2018-07-08,3-6L,Premium,0,Sports & Fitness,Paid Ads
CUST03690,Divya Iyer,user3690@email.com,60,Female,Madhya Pradesh,Ujjain,742528,2023-03-24,3-6L,New,1,Grocery,Referral
CUST03691,Aditi Verma,user3691@email.com,30,Female,Tamil Nadu,Coimbatore,533995,2019-08-03,10-20L,Premium,0,Beauty & Health,Email Campaign
CUST03692,Arjun Reddy,user3692@email.com,32,Male,Karnataka,Bengaluru,208328,2020-01-13,6-10L,Regular,1,Toys & Games,Organic Search
CUST03693,Varun Gupta,user3693@email.com,38,Male,Punjab,Chandigarh,461780,2022-10-28,3-6L,Regular,0,Books,Email Campaign
CUST03694,Mihir Nair,user3694@email.com,28,Female,Rajasthan,Ajmer,985288,2019-12-22,<3L,VIP,0,Beauty & Health,Social Media
CUST03695,Deepika Nair,user3695@email.com,41,Male,West Bengal,Siliguri,461532,2023-06-19,3-6L,VIP,0,Automotive,Email Campaign
CUST03696,Deepika Pandey,user3696@email.com,20,Female,West Bengal,Kolkata,413757,2019-08-15,3-6L,Premium,1,Grocery,Social Media
CUST03697,Riya Joshi,user3697@email.com,35,Male,Maharashtra,Nagpur,741555,2019-02-25,6-10L,Regular,0,Grocery,Paid Ads
CUST03698,Utkarsh Shah,user3698@email.com,34,Male,Maharashtra,Nagpur,273500,2023-09-21,10-20L,Regular,1,Toys & Games,Organic Search
CUST03699,Akash Trivedi,user3699@email.com,51,Male,West Bengal,Durgapur,635248,2022-03-26,<3L,Regular,1,Automotive,Organic Search
CUST03700,Kavya Shah,user3700@email.com,48,Male,Madhya Pradesh,Bhopal,440532,2020-02-04,>20L,Premium,0,Home & Kitchen,Social Media
CUST03701,Arjun Rao,user3701@email.com,44,Female,Telangana,Nizamabad,920848,2019-01-25,10-20L,Regular,0,Books,Organic Search
CUST03702,Sanjay Pillai,user3702@email.com,47,Female,Tamil Nadu,Chennai,766180,2020-08-01,<3L,Premium,1,Automotive,Paid Ads
CUST03703,Aditya Pandey,user3703@email.com,40,Female,Tamil Nadu,Salem,270722,2021-11-18,3-6L,Premium,0,Sports & Fitness,Email Campaign
CUST03704,Aditi Agarwal,user3704@email.com,45,Female,Maharashtra,Nagpur,799283,2020-04-25,10-20L,Regular,1,Grocery,Email Campaign
CUST03705,Sneha Mehta,user3705@email.com,29,Male,Bihar,Gaya,876411,2019-03-04,3-6L,Premium,1,Books,Social Media
CUST03706,Riya Reddy,user3706@email.com,23,Female,Maharashtra,Nagpur,664543,2020-06-23,>20L,Premium,0,Electronics,Social Media
CUST03707,Tanvi Rao,user3707@email.com,47,Male,Bihar,Muzaffarpur,513126,2020-03-21,>20L,VIP,0,Sports & Fitness,Referral
CUST03708,Riya Kumar,user3708@email.com,59,Female,Kerala,Thrissur,153954,2022-10-26,10-20L,New,0,Books,Social Media
CUST03709,Anjali Gupta,user3709@email.com,57,Male,Tamil Nadu,Salem,579884,2020-10-19,6-10L,Premium,0,Beauty & Health,Referral
CUST03710,Varun Trivedi,user3710@email.com,33,Female,Bihar,Patna,114594,2022-09-03,6-10L,VIP,1,Books,Email Campaign
CUST03711,Utkarsh Trivedi,user3711@email.com,25,Other,Andhra Pradesh,Tirupati,551417,2020-11-08,3-6L,Regular,1,Office Supplies,Paid Ads
CUST03712,Akash Trivedi,user3712@email.com,36,Male,Bihar,Patna,231582,2019-04-14,6-10L,Regular,1,Automotive,Organic Search
CUST03713,Anjali Singh,user3713@email.com,46,Female,West Bengal,Durgapur,489806,2019-04-25,3-6L,Regular,1,Office Supplies,App Store
CUST03714,Aditya Verma,user3714@email.com,39,Male,West Bengal,Siliguri,109717,2023-09-12,10-20L,New,0,Office Supplies,Organic Search
CUST03715,Akash Iyer,user3715@email.com,56,Female,Punjab,Jalandhar,102026,2022-03-21,10-20L,Regular,0,Beauty & Health,Email Campaign
CUST03716,Sneha Nair,user3716@email.com,44,Female,Uttar Pradesh,Lucknow,757286,2018-08-08,6-10L,Regular,0,Toys & Games,Paid Ads
CUST03717,Aditi Reddy,user3717@email.com,31,Female,Karnataka,Hubli,383666,2023-12-29,10-20L,Premium,0,Books,Referral
CUST03718,Amit Agarwal,user3718@email.com,54,Male,West Bengal,Howrah,649039,2018-09-12,<3L,Regular,0,Sports & Fitness,Organic Search
CUST03719,Rahul Banerjee,user3719@email.com,42,Female,Punjab,Amritsar,479775,2018-10-05,3-6L,Regular,0,Office Supplies,Referral
CUST03720,Akash Banerjee,user3720@email.com,37,Male,Telangana,Khammam,829019,2018-04-20,6-10L,VIP,0,Grocery,Paid Ads
CUST03721,Aditi Singh,user3721@email.com,46,Male,Uttar Pradesh,Varanasi,708033,2023-05-13,6-10L,New,1,Fashion,Paid Ads
CUST03722,Shreya Patel,user3722@email.com,52,Female,Delhi,Ghaziabad,879557,2022-04-25,<3L,Regular,1,Sports & Fitness,Organic Search
CUST03723,Sanjay Nair,user3723@email.com,43,Male,Delhi,Gurgaon,743005,2018-08-29,10-20L,Regular,1,Toys & Games,Organic Search
CUST03724,Akash Banerjee,user3724@email.com,22,Female,Karnataka,Bengaluru,196135,2023-07-07,3-6L,Regular,0,Fashion,Paid Ads
CUST03725,Yash Rao,user3725@email.com,38,Female,Tamil Nadu,Trichy,318231,2022-12-02,6-10L,VIP,1,Books,Organic Search
CUST03726,Varun Verma,user3726@email.com,54,Male,Bihar,Muzaffarpur,713419,2018-04-22,<3L,Regular,0,Office Supplies,Social Media
CUST03727,Tanvi Nair,user3727@email.com,38,Male,Punjab,Jalandhar,715251,2018-12-26,<3L,New,0,Office Supplies,Organic Search
CUST03728,Arjun Verma,user3728@email.com,44,Male,Maharashtra,Pune,266096,2018-04-29,10-20L,Regular,1,Fashion,Organic Search
CUST03729,Yash Kumar,user3729@email.com,27,Female,Delhi,New Delhi,704655,2018-10-26,6-10L,Premium,0,Automotive,Referral
CUST03730,Varun Singh,user3730@email.com,44,Male,Kerala,Kozhikode,926378,2020-10-04,>20L,Regular,0,Books,Paid Ads
CUST03731,Aditya Sharma,user3731@email.com,32,Female,Madhya Pradesh,Gwalior,331007,2019-05-18,6-10L,Premium,1,Grocery,Paid Ads
CUST03732,Siddharth Rao,user3732@email.com,56,Male,Maharashtra,Nagpur,942315,2019-05-19,<3L,Regular,0,Home & Kitchen,Organic Search
CUST03733,Karan Singh,user3733@email.com,47,Male,Delhi,Gurgaon,752709,2023-10-06,<3L,New,0,Grocery,Organic Search
CUST03734,Isha Nair,user3734@email.com,19,Male,Rajasthan,Udaipur,113782,2020-01-22,6-10L,New,0,Sports & Fitness,Organic Search
CUST03735,Akash Shah,user3735@email.com,51,Female,Bihar,Patna,731534,2018-04-24,6-10L,Regular,0,Sports & Fitness,Referral
CUST03736,Rohit Joshi,user3736@email.com,50,Female,Bihar,Bhagalpur,269408,2021-03-24,3-6L,Regular,1,Electronics,Social Media
CUST03737,Rajesh Rao,user3737@email.com,37,Female,Punjab,Amritsar,495915,2020-06-04,10-20L,Regular,1,Fashion,Paid Ads
CUST03738,Ananya Pillai,user3738@email.com,24,Male,Tamil Nadu,Salem,835791,2020-03-28,6-10L,Regular,0,Home & Kitchen,Social Media
CUST03739,Sneha Shah,user3739@email.com,48,Male,Telangana,Warangal,979023,2020-08-01,6-10L,New,1,Sports & Fitness,Organic Search
CUST03740,Shreya Trivedi,user3740@email.com,24,Male,Kerala,Thrissur,207047,2022-02-10,10-20L,Regular,0,Home & Kitchen,App Store
CUST03741,Divya Singh,user3741@email.com,29,Female,Maharashtra,Nashik,862031,2018-07-15,<3L,Regular,0,Home & Kitchen,Email Campaign
CUST03742,Kavya Pandey,user3742@email.com,35,Female,Bihar,Darbhanga,606677,2020-11-19,<3L,Regular,0,Toys & Games,Referral
